"x.calibrated","x.label","x.units","x.coord","y.calibrated","y.label","y.units","y.coord","group"
0.3019422,"x",NA,241.270833333333,2628.37,"y",NA,203.270833333333,"auto"
0.5979213,"x",NA,377.791208791209,2978.345,"y",NA,179.472527472527,"auto"
0.3955482,"x",NA,284.446601941748,3630.782,"y",NA,135.106796116505,"auto"
0.462963,"x",NA,315.541666666667,2782.782,"y",NA,192.770833333333,"auto"
0.4381488,"x",NA,304.096153846154,1904.412,"y",NA,252.5,"auto"
0.4563795,"x",NA,312.505050505051,2195.039,"y",NA,232.737373737374,"auto"
0.3401488,"x",NA,258.893617021277,3117.96,"y",NA,169.978723404255,"auto"
0.3866538,"x",NA,280.344086021505,2988.773,"y",NA,178.763440860215,"auto"
0.2674574,"x",NA,225.364705882353,2400.519,"y",NA,218.764705882353,"auto"
0.3266654,"x",NA,252.674418604651,1700.068,"y",NA,266.395348837209,"auto"
0.4551103,"x",NA,311.919642857143,3933.298,"y",NA,114.535714285714,"auto"
0.3858574,"x",NA,279.976744186047,2268.981,"y",NA,227.709302325581,"auto"
0.4845645,"x",NA,325.505376344086,3602.151,"y",NA,137.05376344086,"auto"
0.2755176,"x",NA,229.082474226804,1976.804,"y",NA,247.577319587629,"auto"
0.5953812,"x",NA,376.619565217391,3612.692,"y",NA,136.336956521739,"auto"
0.3911111,"x",NA,282.4,2408.64,"y",NA,218.2125,"auto"
0.4163367,"x",NA,294.035294117647,2257.785,"y",NA,228.470588235294,"auto"
0.3920018,"x",NA,282.810810810811,2860.692,"y",NA,187.472972972973,"auto"
0.4842471,"x",NA,325.358974358974,2126.131,"y",NA,237.423076923077,"auto"
0.4754592,"x",NA,321.305555555556,2267.361,"y",NA,227.819444444444,"auto"
0.5968985,"x",NA,377.319444444444,3118.668,"y",NA,169.930555555556,"auto"
0.4830352,"x",NA,324.8,2957.143,"y",NA,180.914285714286,"auto"
0.4116311,"x",NA,291.864864864865,2764.706,"y",NA,194,"auto"
0.3283767,"x",NA,253.463768115942,853.1543,"y",NA,323.985507246377,"auto"
0.4360935,"x",NA,303.148148148148,2228.94,"y",NA,230.432098765432,"auto"
0.582525,"x",NA,370.689655172414,3513.692,"y",NA,143.068965517241,"auto"
0.3202102,"x",NA,249.69696969697,1569.296,"y",NA,275.287878787879,"auto"
0.2142005,"x",NA,200.8,2597.059,"y",NA,205.4,"auto"
0.4222883,"x",NA,296.780487804878,3180.416,"y",NA,165.731707317073,"auto"
0.3709219,"x",NA,273.087719298246,2865.841,"y",NA,187.122807017544,"auto"
0.4049602,"x",NA,288.787878787879,3061.052,"y",NA,173.848484848485,"auto"
0.3945799,"x",NA,284,3500,"y",NA,144,"auto"
0.5073171,"x",NA,336,3838.235,"y",NA,121,"auto"
0.1902706,"x",NA,189.762295081967,1828.954,"y",NA,257.631147540984,"cluster"
0.4339,"x",NA,302.136363636364,2745.544,"y",NA,195.30303030303,"cluster"
0.2485697,"x",NA,216.652777777778,1907.475,"y",NA,252.291666666667,"cluster"
0.3265282,"x",NA,252.611111111111,2896.446,"y",NA,185.041666666667,"cluster"
0.410779,"x",NA,291.471830985916,1982.394,"y",NA,247.197183098592,"cluster"
